NAME,TESTTAG,T1_TIME_MIDPOINT_MEAN,T2_TIME_LENGTH_MEAN,T3_TIME_MIDPOINT_VAR,P1_PARAMETER_MEAN,P2_PARAMETER_VARIANCE,O0_TOTAL_COUNT,O1_FUZZRANGE_COUNT,O2_DELAY_COUNT,O3_DELETION_COUNT,METRIC_Q
Test_207_20_06_2023_18_34_24,0,0.8649425347636576,0.25448237367919657,0.0,0.23831297399439938,0.0,1.0,1.0,0.0,0.0,0.4318181818181818
Test_208_20_06_2023_18_34_24,0,0.6806388520385644,0.03617681106214932,0.0,0.1006118418456145,0.0,1.0,1.0,0.0,0.0,0.7909090909090909
Test_209_20_06_2023_18_34_24,1,0.6806388520385644,0.03617681106214932,0.0,0.1059312702016751,0.0,1.0,1.0,0.0,0.0,0.8545454545454545
Test_210_20_06_2023_18_34_24,0,0.5498365640367693,0.030481961491157894,0.0,0.5215573265611303,0.0,1.0,1.0,0.0,0.0,0.43636363636363634
Test_211_20_06_2023_18_50_18,0,0.7496828087898127,0.49253732499793695,0.2438512113759842,0.3480409777099632,0.07074912125188197,2.0,2.0,0.0,0.0,0.9636363636363636
Test_212_20_06_2023_18_50_18,0,0.9910243571407453,7.744993025301516E-4,0.0,0.814348826869962,0.0,1.0,1.0,0.0,0.0,0.9772727272727273
Test_213_20_06_2023_18_50_18,0,0.3015119176764933,0.20312122805288846,0.0,0.5765280706521805,0.0,1.0,1.0,0.0,0.0,0.4409090909090909
Test_214_20_06_2023_18_50_18,0,0.29762652550423246,0.5358250747484855,0.0,0.01330126485758763,0.0,1.0,1.0,0.0,0.0,0.8590909090909091
Test_215_20_06_2023_18_50_18,0,0.5349452581080572,0.31859418023352415,0.0,0.01330126485758763,0.0,1.0,1.0,0.0,0.0,0.95
Test_216_20_06_2023_18_50_18,0,0.5198610564556212,0.15682478817541912,0.0,0.12258673792960233,0.0,1.0,1.0,0.0,0.0,0.44545454545454544
Test_217_20_06_2023_18_50_18,0,0.9684259325105754,0.053517200668854015,0.0,0.01330126485758763,0.0,1.0,1.0,0.0,0.0,0.45
Test_218_20_06_2023_18_50_18,0,0.5234645647708487,0.20738884495637455,0.0,0.012232396259885583,0.0,1.0,1.0,0.0,0.0,0.45454545454545453
Test_219_20_06_2023_18_50_18,0,0.7266221105981493,0.12559366924327842,0.0,0.1907548309182784,0.0,1.0,1.0,0.0,0.0,0.6727272727272727
Test_220_20_06_2023_18_50_18,0,0.8920275686309828,0.08273133938762334,0.09538072981445611,0.043177193621146234,1.3862006893568295E-4,2.0,2.0,0.0,0.0,0.7181818181818181
